algorithm,scenario,suitability_score
POA,poa_100tps,0.6179132435396043
POA,poa_500tps,0.6216201978206797
POA,poa_50tps,0.5861938321186939
POW,pow_100tps,0.473440103385836
POW,pow_500tps,0.4101948338284557
POW,pow_50tps,0.3466936773188224
POS,pos_100tps,0.6489273771198725
POS,pos_500tps,0.6012478604533491
POS,pos_50tps,0.4129646749414685
