algorithm,scenario,suitability_score
POA,poa_100tps,0.562949089202612
POA,poa_500tps,0.6202598134851858
POA,poa_50tps,0.4707111386423402
POW,pow_100tps,0.3917247206543315
POW,pow_500tps,0.3323052090612658
POW,pow_50tps,0.397341729156142
POS,pos_100tps,0.5151550597045906
POS,pos_500tps,0.5631558198488944
POS,pos_50tps,0.4330202217084901
