algorithm,scenario,suitability_score
POA,poa_100tps,0.6263640092337375
POA,poa_500tps,0.8103333936970032
POA,poa_50tps,0.55078790628499
POW,pow_100tps,0.3917247206543315
POW,pow_500tps,0.4438475099317597
POW,pow_50tps,0.475917815334538
POS,pos_100tps,0.5771709110074286
POS,pos_500tps,0.670232130983213
POS,pos_50tps,0.5386188328642444
