algorithm,scenario,suitability_score
POA,poa_100tps,0.61640233725438
POA,poa_500tps,0.6216201978206797
POA,poa_50tps,0.5257666109117173
POW,pow_100tps,0.3917247206543315
POW,pow_500tps,0.4438064778405947
POW,pow_50tps,0.3950161109578858
POS,pos_100tps,0.5808920053300184
POS,pos_500tps,0.6233892422525786
POS,pos_50tps,0.4330202217084901
