algorithm,scenario,suitability_score
POA,poa_100tps,0.562949089202612
POA,poa_500tps,0.6192764984261725
POA,poa_50tps,0.4707111386423402
POW,pow_100tps,0.3917247206543315
POW,pow_500tps,0.3289542113797415
POW,pow_50tps,0.402347753914978
POS,pos_100tps,0.5151550597045906
POS,pos_500tps,0.5670411881983829
POS,pos_50tps,0.436915531438396
