algorithm,scenario,suitability_score
POA,poa_100tps,0.621710567585987
POA,poa_500tps,0.6202598134851858
POA,poa_50tps,0.55078790628499
POW,pow_100tps,0.3917247206543315
POW,pow_500tps,0.3323052090612658
POW,pow_50tps,0.4795562982192664
POS,pos_100tps,0.5799935566505513
POS,pos_500tps,0.618442924922006
POS,pos_50tps,0.5386188328642444
