algorithm,scenario,suitability_score
POA,poa_100tps,0.6122281049089081
POA,poa_500tps,0.5671336994321483
POA,poa_50tps,0.526216205765976
POW,pow_100tps,0.4290480531811088
POW,pow_500tps,0.4101948338284557
POW,pow_50tps,0.3981855444402094
POS,pos_100tps,0.5808988821449171
POS,pos_500tps,0.60116885201721
POS,pos_50tps,0.436915531438396
