algorithm,scenario,suitability_score
POA,poa_100tps,0.5558821916567951
POA,poa_500tps,0.6225789863329295
POA,poa_50tps,0.3657303945820656
POW,pow_100tps,0.3250977243418442
POW,pow_500tps,0.4511522183696404
POW,pow_50tps,0.3092495271152179
POS,pos_100tps,0.4395999701776322
POS,pos_500tps,0.5643756106949136
POS,pos_50tps,0.3313599505152172
