algorithm,scenario,suitability_score
POA,poa_100tps,0.6247016106156092
POA,poa_500tps,0.8103333936970032
POA,poa_50tps,0.4745335292141188
POW,pow_100tps,0.473440103385836
POW,pow_500tps,0.4438475099317597
POW,pow_50tps,0.3466936773188224
POS,pos_100tps,0.5301839915274579
POS,pos_500tps,0.670232130983213
POS,pos_50tps,0.4057161101809364
