algorithm,scenario,suitability_score
POA,poa_100tps,0.8083512625357373
POA,poa_500tps,0.8112579733986264
POA,poa_50tps,0.6043116483008133
POW,pow_100tps,0.4250009627681415
POW,pow_500tps,0.4438064778405947
POW,pow_50tps,0.4749786074424058
POS,pos_100tps,0.6839147022655677
POS,pos_500tps,0.8094104751141218
POS,pos_50tps,0.5386188328642444
