algorithm,scenario,suitability_score
POA,poa_100tps,0.5637279872381513
POA,poa_500tps,0.6220021491915478
POA,poa_50tps,0.5109983525153071
POW,pow_100tps,0.3882672894062617
POW,pow_500tps,0.4121837984731158
POW,pow_50tps,0.3936935484410992
POS,pos_100tps,0.5677967101239798
POS,pos_500tps,0.5683323275604203
POS,pos_50tps,0.4495996903435
