algorithm,scenario,suitability_score
POA,poa_100tps,0.6122281049089081
POA,poa_500tps,0.6225789863329295
POA,poa_50tps,0.526216205765976
POW,pow_100tps,0.4290480531811088
POW,pow_500tps,0.4110976608353117
POW,pow_50tps,0.3981855444402094
POS,pos_100tps,0.5808988821449171
POS,pos_500tps,0.5970123392562161
POS,pos_50tps,0.4330202217084901
